# Twitter source-file for markdown-conversion
# Comments have to start with a #-sign.
"2012-12-06 8:23","http://twitter.com/oslopolitiops/statuses/276723458078023680","Sørkedalen nord for ...","Sørkedalen nord for Bogstadvannet: 5 hester som løper løse i veibanen. Bilister må være forsiktige. Vi har enheter på vei. "
"2012-12-06 8:32","http://twitter.com/oslopolitiops/statuses/276725802370998273","Hestene i Sørkedalen er på ...","Hestene i Sørkedalen er på vei tilbake til stallen sin. Ingen er skadet og patruljen vår er tom for sukkerbiter. "
"2012-12-09 12:31","http://twitter.com/oslopolitiops/statuses/277691979578621953","To personer ble observert da ...","To personer ble observert da de knuste en rute på en bil på Skillebekk. En patrulje fulgte sporene i snøen, og pågrep de to like etter. "
"2012-12-13 00:17","https://twitter.com/oslopolitiops/statuses/279319115657801728","Vålerengatunnelen: Puddel ...","Vålerengatunnelen: Puddel som skaper krøll. Vi har fått mange meldinger om en puddel som er løs i trafikken. Vi har søkt , men ikke funnet "
"2012-12-13 00:35","https://twitter.com/oslopolitiops/statuses/279323669027770368","Vi har ikke fått flere meldinger ...","Vi har ikke fått flere meldinger på puddelen. La oss håpe det er 'permanent' og at denne har funnet veien hjem "
"2012-12-26 4:10","http://twitter.com/oslopolitiops/statuses/283907706962710528","E18 Operatunnelen vestg. 2 ...","E18 Operatunnelen vestg. 2 Personer løper vestover. H. felt er nå stengt "
"2012-12-26 4:30","http://twitter.com/oslopolitiops/statuses/283912591628185601","E18 Festningstunnelen: 2 tyske ...","E18 Festningstunnelen: 2 tyske turister på løpetur til Kiel-båten. Valgte raskeste vei. Ble kjørt siste strekningen. Fri ferdsel i tunnelen "
"2013-01-01 6:31","http://twitter.com/oslopolitiops/statuses/286117486108225536","Sporveiene melder til oss at ...","Sporveiene melder til oss at noen ungdommer driver med fyrverkeri inne på Vestli t-bane. Vi drar opp for å fortelle at feiringen er over. "
"2013-01-02 11:44","https://twitter.com/oslopolitiops/statuses/286558680982376448","Nødetatene ble tilkalt til ...","Nødetatene ble tilkalt til en vannlekkasje på Sofienberg. Lekkasje fra en hageslange i en vask. Funn av noen cannabisplanter i leiligheten. "
"2013-01-02 11:05","https://twitter.com/oslopolitiops/statuses/286548837508726784","Politiet har fått flere ...","Politiet har fått flere meldinger om en løs hund i Smestadtunnelen, retning øst i vestgående felt. Skaper farlige situasjoner. "
